M11038.0	{C:25b}조조{C:32b}에 비하면⏎우리 세력은 아직도 작네……⏎하지만 부하들은 든든하다네!
M11039.0	삼시 세끼보다 의를 받든다!⏎하동의 의협객⏎{C:25b}관운장{C:32b}이 바로 나일세!
M11040.0	삼시 세끼보다 술이 좋다!⏎탁군의 맹수⏎{C:25b}장익덕{C:32b}이 바로 나다!
M11041.0	……근데 달랑 둘뿐이냐!
M11042.0	군단이 하나뿐인 경우에는⏎세력＝군단이 되네⏎지금 우리가 바로 그 상태일세
M11043.0	나도 언젠가는 황제가……⏎흐흐흐……　아, 아니 아니⏎한실 부흥을 위해 힘내야지!
M11044.0	수고하셨습니다⏎이것으로 이 장의 튜토리얼을 마칩니다⏎⏎각 명령에 대한 설명과 전쟁하는 법 등은⏎다른 튜토리얼에서 설명합니다⏎꼭 그쪽도 플레이해 보십시오
M11045.0	수고 많았네~!
M11265.0	수고 많았네~!
M11047.0	이 서서가⏎출진하는 방법을⏎차근차근 가르쳐 드리지요!
M11048.0	출진에 성공했군요!⏎그럼 다음 단계로⏎넘어갑시다!
M11049.0	어서 출진하시지요!
M11050.0	⏎　퇴각편⏎
M11051.0	「이동력」과 「사기」를 설명하겠습니다⏎⏎⏎부대마다 이동력이 있으며⏎이동력이 클수록 목적지에 빨리 닿습니다⏎이동력은 진형에 따라 정해집니다⏎사기도 부대마다 가지고 있으며⏎공격력과 수비력에 영향을 줍니다⏎사기는 훈련으로 올릴 수 있습니다⏎사기는 출진해 있으면 서서히 떨어집니다⏎원정할 때는 아군 시설에 들어가⏎사기를 회복하도록 힘씁시다
M11052.0	호양은 {C:25b}신야{C:32b} 동쪽(화면 우하단)입니다
M11053.0	⏎　수군편⏎
M11055.0	북에서 조인대, 동에서 이전대, 합계 병력⏎25000. 양군을 상대하기엔 병사가 부족하고⏎농성해도 이전대의 투석 공격이 위협입니다⏎병사를 양분해 절반으로 관우대를 편성하고⏎이전을 향해 출진. 나머지 반은 그대로⏎성에 남겨 조인대와의 농성전에 대비합시다⏎진형 「투석」은 야전에 약해서 관우대라면⏎격파해 줄 것입니다. 그 뒤에는 곧바로⏎명령을 변경해 {C:25b}신야{C:32b}로 돌아옵시다⏎그때까지 {C:25b}신야{C:32b}가 조인대의 진격을⏎버텨 낸다면, 관우대가 돌아왔을 때는⏎승리가 눈앞에 보일 것입니다
M11056.0	{C:25b}신야{C:32b}의 상황이 걱정되는군요
M11057.0	{C:25b}신야{C:32b}만은 무슨 일이 있어도⏎사수해야……⏎영토는 이곳뿐이니까요
M11058.0	이제 조조가 쳐들어와도⏎걱정 없겠군요
M11059.0	지킬 생각이 없으신가 보군요
M11060.0	튜토리얼 군비편은 이것으로 끝입니다⏎게임 초반에는 전력 증강이 급선무입니다.⏎타세력 동향을 살피면서 신속히 진행합시다⏎드디어 다음 장부터 전쟁이 시작됩니다⏎꼭 그쪽도 즐겨 주십시오
M11061.0	⏎　증정편⏎
M11062.0	군사 양반!⏎난 몸이 근질근질하다고⏎어서 싸움을 걸자고!
M11063.0	자자, 그리 서두르지 마시오⏎{C:25b}조조{C:32b}에 맞서려면⏎먼저 후방의 근심을 없애야…
M11064.0	역시 {C:25b}유표{C:32b} 공⏎말이 통하는 사람일세
M11065.0	저와 같군요!⏎자, 이제 {C:25b}조조{C:32b}군을 상대로⏎전력을 쏟을 수 있습니다
M11066.0	미움받고 있는 것 같군요……
M11067.0	{C:25b}유표{C:32b} 공이 싫으신 겁니까?
M11068.0	⏎　건설편⏎
M11069.0	진이나 요새 같은 시설은 전쟁의⏎「거점」이 됩니다. 병사를 쉬게 하고⏎훈련해 사기를 회복시킬 수 있습니다⏎시설을 지으려면 「군사」의 「건설」을⏎고릅니다. 실행무장으로는⏎「나중에 {C:25b}완{C:32b}을 공격할 5명」을 고르십시오⏎공작물로는 「진」을 고릅시다⏎이번처럼 중계 지점으로 쓸 경우에는⏎싸고 빨리 지을 수 있는 「진」을 권합니다⏎다음으로 공작물을 세울 장소를 정합니다⏎이번에는……
M11070.0	군사님!⏎지금이 공격할 때입니다⏎어서 추격 명령을!
M11071.0	자, 서두르지 마시오……⏎서서히 {C:25b}조인{C:32b}을⏎괴롭혀 줍시다
M11072.0	모두 잘해 주었네!⏎느긋하게 술이라도 들게!
M11073.0	후후, {C:25b}완{C:32b} 공략의 발판이⏎마련되었군요
M11074.0	적에게 들키기 전에⏎건설을 끝내고 싶군요
M11075.0	들키지 않게……⏎살금살금 진군하자……
M11076.0	부대를 건설하러 보내시지요
M11077.0	⏎　계략편⏎
M11078.0	계략은 전부 8종류가 있습니다⏎모두 전쟁을 유리하게 이끄는 계략입니다⏎적극적으로 펼쳐 봅시다⏎이번엔 「계략」의 「화공」을 실행합시다⏎도시의 내구를 낮춰 공략하기 쉽게 합니다⏎「대상시설」은 {C:25b}신야{C:32b} 북쪽 {C:25b}완{C:32b}으로 합니다⏎실행무장은 「{C:25b}장비{C:32b}」「{C:25b}관우{C:32b}」처럼 무력이⏎높은 무장으로 합시다. 성공률이 오릅니다⏎진행 페이즈에서 실행 결과를 기다립시다⏎{C:25b}관우{C:32b}나 {C:25b}장비{C:32b}가 진에 있을지도 모릅니다⏎그때는 신야가 아니라 진 위에서⏎{U:F0BC}버튼을 눌러 명령을 내리십시오
M11079.0	{C:25b}완{C:32b}은 꽤 단단해 보이는군⏎군사라면 어떻게 치겠나?
M11080.0	제 눈엔 벌거숭이나 같습니다!⏎내구를 조금만 더 낮추면⏎{C:25b}완{C:32b}은 주공 손에 떨어집니다!
M11081.0	후후, {C:25b}완{C:32b}은 만신창이로군
M11082.0	승부는 이미 난 셈입니다……⏎지금이 출진할 때입니다!
M11083.0	계략 실패인가……⏎나답지 않게 인선을⏎그르치다니……
M11084.0	계략 실패인가……⏎나답지 않게 인선을⏎그르치다니……
M11085.0	⏎　공성편⏎
M11087.0	도시의 내구를 낮추는 {C:25b}충차{C:32b},⏎도시를 지키는 병사에게 강한 {C:25b}정란{C:32b} 등⏎공성 병기를 잘 쓰면 도시를 쉽게 뺏습니다⏎이번에는 {C:25b}충차{C:32b}를 써 봅시다⏎「출진」으로 부대를 편성합니다. 부대에는⏎「{C:25b}관우{C:32b}」나 「{C:25b}서서{C:32b}」를 꼭 편성합시다⏎공성 병기를 쓰려면 그 병법을⏎습득한 무장이 부대에 있어야 합니다⏎「{C:25b}관우{C:32b}」「{C:25b}서서{C:32b}」는 {C:25b}충차{C:32b}를 습득했습니다⏎나머지 절차는 출진과 같습니다⏎내구가 떨어진 {C:25b}완{C:32b}을 향해⏎{C:25b}충차{C:32b} 부대를 출진시킵시다
M11088.0	도시를 함락시켰을 때, 그 도시를 다스리던⏎세력보다 자세력의 신망이 높으면⏎백성의 환영을 받아 민심이 올라갑니다⏎반대로 신망이 낮으면 민심이 떨어져⏎제압한 도시의 통치와 내정이 어려워집니다⏎신망은 늘 높게 유지해 두는 것이 좋습니다
M11089.0	이제 {C:25b}완{C:32b}을 함락시킨다!⏎준비는 되었느냐!
M11090.0	암, 당연하지!⏎기다리다 지쳤다고!
M11091.0	정신 바짝 차려라!
M11092.0	성문을 때려 부숴라!
M11093.0	후후, {C:25b}완{C:32b}은 우리 손안에 있다!
M11094.0	왜 그러십니까?⏎{C:25b}완{C:32b}의 백성들이⏎주공을 기다리고 있습니다!
M11095.0	해냈다!⏎함락시켰다!
M11096.0	당연한 결과지요
M11097.0	꽤 견고한 성이로군요
M11098.0	조금만 더 힘을 냅시다!
M11099.0	슬슬 탈주병이⏎나오겠지요
M11100.0	적의 남은 병력은 이제 조금뿐⏎단숨에 쓰러뜨립시다!
M11101.0	튜토리얼 공성편은 이것으로 끝입니다⏎여기서 배운 것을 활용해 「효율적인⏎승리」를 목표로 합시다⏎다음 장에서는 무대를 「{C:25b}조조{C:32b}군」으로 옮겨⏎지금까지 배운 내용을 총복습합니다⏎꼭 그쪽도 플레이해 보십시오
M11102.0	⏎　{C:25b}하비{C:32b} 공방전⏎
M11103.0	【6개월 안에⏎　{C:25b}하비{C:32b}를 함락시킨다】
M11104.0	이 장에선 {C:25b}조조{C:32b} 세력을 맡아 {C:25b}여포{C:32b}의⏎{C:25b}하비{C:32b}를 6개월 안에 함락시키는 것이⏎목표입니다⏎여기서는 지금까지처럼 하나하나⏎설명하지는 않겠습니다⏎⏎지금까지 배운 것을 살려서⏎원하는 대로 자유롭게⏎플레이해 봅시다⏎그럼 건투를 빕니다
M11105.0	마침내 {C:25b}여포{C:32b}를 몰아붙였다!
M11106.0	하지만 그 {C:25b}여포{C:32b}가⏎농성이라니……⏎이거 공략하기 까다롭겠군요
M11107.0	주공, 병력을 갖추는 것이⏎무엇보다 우선이라 여겨집니다⏎각 도시에 「징병」 명령을!
M11108.0	{C:25b}여포{C:32b}의 병력은 강대합니다⏎각 도시에서 {C:25b}동무{C:32b}항에 출진해⏎무장・병력을 집중시킵시다
M11109.0	{C:25b}여포{C:32b}와의 싸움에 집중하려면⏎다른 인접 세력과는 화평을⏎맺어 두심이 상책일 듯합니다
M11110.0	이번엔 장기전이 예상됩니다⏎{C:25b}하비{C:32b} 주변에 시설을⏎세우는 것이 먼저일 겁니다
M11112.0	아쉽게도 등록무장이 꽉 찼습니다⏎98명 이하로 줄인 뒤에⏎다시 도전하십시오
M11113.0	오른쪽 항목에서 보고 싶은 설명을⏎고르십시오.
M11114.0	들어가며
M11115.0	{C:9b}＜게임의 목적＞{C:32b}⏎　중국 통일이 승리 조건입니다.⏎　다른 군주를 멸하고 자세력만으로⏎　대륙을 지배하는 것이 목표입니다.⏎　이민족 도시 지배는 필요 없습니다.⏎⏎{C:9b}＜게임 진행 방법＞{C:32b}⏎　게임은 「{C:10b}전략 페이즈{C:32b}」와⏎　「{C:10b}진행 페이즈{C:32b}」로 구성됩니다.⏎　「{C:10b}전략 페이즈{C:32b}」에 명령을 정하고,⏎　「{C:10b}진행 페이즈{C:32b}」에 시간이 흐릅니다.⏎　「{C:10b}진행 페이즈{C:32b}」로 넘어가려면⏎　맵 위에서 {U:F0BE}버튼을 누르십시오.
M11116.0	{C:9b}＜게임 끝내는 법＞{C:32b}⏎　게임을 도중에 끝내려면,⏎　{U:F0B8}{U:F0B9}버튼을 눌러 메뉴를 열고⏎　「{C:10b}게임 종료{C:32b}」를 선택합니다.⏎　여기서 「{C:10b}세이브{C:32b}」나 「{C:10b}로드{C:32b}」도⏎　할 수 있습니다.⏎⏎{C:9b}＜정보 보는 법＞{C:32b}⏎　메뉴의 「{C:10b}정보목록{C:32b}」을 누르면 여러⏎　정보를 목록으로 볼 수 있습니다.
M11117.0	{C:9b}＜원하는 곳으로 점프＞{C:32b}⏎　오른쪽 위에 있는 작은 지도가⏎　{C:10b}레이더 맵{C:32b}입니다. {C:10b}레이더 맵{C:32b} 위에서⏎　{U:F0BC}버튼으로 그 지점에 점프합니다.⏎　오른쪽 스틱으로도 레이더 맵 위의⏎　커서를 조작할 수 있습니다.⏎⏎　{U:F0B4}버튼을 누르면 {C:10b}점프 목록{C:32b}이⏎　열립니다. {C:10b}점프 목록{C:32b}에는⏎　자세력의 시설이 나열되며, 선택하면⏎　그곳으로 점프할 수 있습니다. 다시⏎　{U:F0B4}버튼을 누르면 부대목록으로⏎　바뀝니다.
M11118.0	{C:9b}＜중지도＞{C:32b}⏎　{U:F0B8}{U:F0B9}버튼→메뉴의 「{C:10b}중지도{C:32b}」를⏎　고르면 전체를 한눈에 보는 맵을⏎　볼 수 있습니다. 「{C:10b}진행 페이즈{C:32b}」⏎　중에 표시된 「{C:10b}진행보고{C:32b}」도⏎　확인할 수 있습니다.⏎⏎　메뉴의 「{C:10b}환경설정{C:32b}」에서는⏎　맵 위를 움직이는 {C:10b}커서 속도{C:32b} 조절,⏎　화면 오른쪽 위의 {C:10b}레이더 맵{C:32b}과⏎　맵 {C:10b}경계선{C:32b}의 표시／숨김 선택⏎　등을 할 수 있습니다.
M11119.0	{C:9b}＜금과 병량＞{C:32b}⏎　화면 왼쪽 위에 보이는 것이⏎　군단의 「{C:10b}금{C:32b}」과 「{C:10b}병량{C:32b}」입니다.⏎　금은 {C:10b}1, 4, 7, 10월{C:32b}에, 병량은⏎　{C:10b}7월{C:32b}에 수입이 들어옵니다.⏎　수입량은 도시의 「{C:10b}인구{C:32b}」「{C:10b}수익{C:32b}」⏎　「{C:10b}수확{C:32b}」에 따라 달라집니다.⏎⏎　금이 바닥나면 무장의 녹봉을⏎　지급하지 못해 충성이 떨어집니다.⏎　병량이 바닥나면 병사의 사기가⏎　떨어지고, 조금씩 흩어져 갑니다.
M11120.0	내정편
M11121.0	인재편
M11122.0	건설편
M11123.0	계략편
M11124.0	외교편
M11125.0	임면편
M11126.0	출진편
M11127.0	초・삼국지 무장⏎{V:01DA}, 등록되었습니다!
M11128.0	예정에 없던 시설에⏎들어가 버렸군요⏎뭐, 괜찮겠지요
M11129.0	예정에 없던 시설에⏎들어가 버렸군요⏎일단 {C:25b}신야{C:32b}로 돌아갑시다
M11130.0	목적은?
M11131.0	게임 종료
M11132.0	맵
M11133.0	중지도
M11134.0	금・병량
M11135.0	상업과 개간
M11136.0	①소환과 이동
M11137.0	②탐색과 등용
M11138.0	부대와 무장
M11139.0	①계략 요령
M11140.0	②화공과 탈취
M11141.0	③이간과 유언
M11142.0	④허보와 교란
M11143.0	⑤격려와 구원
M11144.0	외교란?
M11145.0	④포상과 수여
M11146.0	⑤처단과 추방
M11147.0	주공, 이번 싸움은⏎{C:25b}유비{C:32b}의 존재가 관건이겠지요⏎요청 사자를 보내 보시지요?
M11148.0	「망루」에서는 강력한 병법이⏎발동한다고 합니다⏎　　　　　　　　앞으로 4개월
M11149.0	{C:25b}여포{C:32b} 따위⏎{C:25b}맹덕{C:32b}과 나의 「{C:25b}제사{C:32b}」로⏎쏘아 꿰뚫어 주마!
M11150.0	{C:25b}하비{C:32b}로 쳐들어갈 때는⏎진형 「정란」이 위력을⏎발휘할 것이다
M11151.0	{C:25b}여포{C:32b}의 부하 중에는⏎{C:25b}여포{C:32b}에게 호의가 없는⏎자들이 있는 것 같다⏎그자들을 배반하게 할 수⏎있다면 {C:25b}하비{C:32b}의 통제도⏎무너지겠지.　　앞으로 3개월
M11152.0	많은 부대로 에워싸면⏎적병은 분산되어 공격력이⏎떨어질 것입니다
M11153.0	후방 지원이 승패를 가릅니다⏎공성 부대는 「구원」을⏎손꼽아 기다리는 법입니다
M11154.0	궁기계 병법을 습득해 두면⏎야전에 공성전에 맹활약이지요⏎　　　　　　　　앞으로 2개월
M11155.0	지금 제가 할 수 있는 일은⏎병사를 「격려」해⏎사기를 높이는 것입니다
M11156.0	적의 계략에는 병법⏎「교사」이 막대한 위력을⏎발휘할 것입니다
M11157.0	기한은 앞으로 1개월⏎{C:25b}여포{C:32b}여! 그것이 동시에⏎네게 남은 수명이 될 것이다
M11158.0	기한은 앞으로 20일!⏎두고 봐라, {C:25b}여포{C:32b}여!⏎반드시 쳐부수고 말겠다
M11159.0	기한은 앞으로 10일……⏎모두 들어라!⏎마지막 힘을 짜내라!!
M11160.0	보상은 받을 수 없지만⏎이대로 계속하시겠습니까?
M11161.0	끝으로, 여기까지 애쓰신⏎보상으로⏎등록무장을 추가해 두었습니다
M11162.0	아아, {C:25b}곽가{C:32b}를 잃은 우리 군은⏎이빨 빠진 호랑이와 같다……⏎전군, 철수하라……
M11163.0	아아⏎나의 군사를 잃다니……
M11164.0	이럴 수가!⏎죽을 때는 함께라고 맹세한⏎내 아우가……
M11165.0	「등용」은 재야 무장뿐 아니라⏎타세력에 소속된 무장이나⏎포로무장을 부하로 삼을 때도 씁니다⏎인재가 넘치는 세력으로 시작하지 않는 한⏎게임 초반에는 인재 확보가 급선무입니다⏎무엇을 하든 무장이 필요하기 때문입니다⏎매 순 일단 등용 화면을 열어 보고⏎재야나 타세력의 무장 중에서⏎등용할 만한 무장을 찾아보도록 합시다
M11166.0	민심이 다른 도시보다 높으면,⏎평판이 퍼져 백성이 이주해 와서⏎인구가 늘어납니다⏎반대로 민심이 다른 도시보다 낮으면,⏎백성이 떠나 버립니다⏎⏎즉, 민심 수치의 기준은 「다른 도시보다⏎높게 유지하는」 것입니다. 틈틈이 다른⏎도시의 민심을 확인해 둡시다
M11167.0	수익, 수확을 올리면 세력 수지도 늘어납니다⏎수지란 수입에서 무장의 녹봉(금)이나⏎병사의 식량(병량)을 뺀 값을 말합니다⏎예컨대 수입에 비해 부하 무장이 너무 많거나⏎병사가 너무 많으면,⏎수지는 마이너스가 되어 버립니다⏎다음 수입까지 금・병량이 0이 될 때는,⏎화면 위쪽 금과 병량 수치가 「빨간색」으로⏎표시됩니다⏎세력 수입과 지출은 세력정보에서 확인됩니다⏎각 도시의 수익, 수확을 틈틈이 올려⏎수지가 흑자가 되도록 힘씁시다
M11168.0	「탐색」에선 가끔 이벤트가 생깁니다⏎선택지가 나오니 신중하게 고르십시오⏎대답에 따라 결과가 크게 달라집니다
M11169.0	징병은 병량 지출에 신경 쓰면서⏎합시다. 병사를 늘리면⏎병량 소비도 늘어나기 때문입니다⏎또한 「병역인구」가 0이 되면⏎징병을 할 수 없습니다⏎병역인구는 1, 4, 7, 10월에 늘어납니다
M11170.0	훈련은 출진 전에 반드시 합시다⏎출진 중, 부대의 사기는 조금씩 줄어듭니다⏎사기가 0이 되면 부대는 괴멸하고 맙니다⏎신망이 높으면 징병 직후 병사의 사기도⏎높아집니다. 적은 훈련으로 강한 군대를⏎만들 수 있어 재빨리 쳐들어갈 수 있습니다
M11171.0	우호가 「불화」「험악」인 세력을⏎적대 세력이라 부릅니다. 적대 관계일 때는⏎언제 전쟁이 일어나도 이상하지 않습니다⏎반대로 「신뢰」「호의」인 세력에게⏎전쟁을 걸면 신망이 떨어지고⏎부하의 신뢰를 잃고 맙니다⏎공격받으면 곤란한 세력과는 높은 우호를⏎유지하고, 싸울 가능성이 있는 세력의 선물은⏎받지 않는 식의 계획적인 전략이 필요합니다
M11172.0	⏎　보수편⏎
M11173.0	명령 「보수」를 실행하면 내구가 오릅니다⏎내구는 성벽의 강도를 나타내는 값으로⏎0이 되면 시설은 함락되고 맙니다⏎내구는 「시설」의 「보수」로 올릴 수⏎있습니다. 이번엔 내구가 500이 될 때까지⏎「보수」를 실행합시다
M11174.0	내구가 높으면 시설을 지키는 병사의⏎수비력도 오릅니다. 농성전을 벌일 때는⏎내구를 올려서 맞서 싸우도록 합시다
M11175.0	자, 군사님⏎다음엔 무얼 하면 좋겠나?
M11176.0	만일을 위해⏎도시를 튼튼히 해 둘까요
M11177.0	이야, 아주 단단하구먼!
M11178.0	이야, 아주 단단하군요!
M11179.0	일을 대충 하는 자가⏎있는 모양이군요……
M11180.0	어~이⏎술 가져와라~
M11182.0	타세력의 도시로 쳐들어갈 때는⏎그 도시 근처에 시설을 건설합시다⏎사기와 부상병을 회복하는 거점이 됩니다⏎반대로 타세력이 자기 도시 근처에⏎건설을 시작하면 곧바로 공격합시다⏎건설 부대는 약해서 몰아낼 수 있습니다
M11183.0	진, 토사 등의 공작물은 지역마다 하나만⏎지을 수 있고, 항구나 도시, 다른 공작물이⏎있는 지역에는 세울 수 없습니다⏎「건설」 실행 전에 환경설정에서⏎「경계선」을 켜고 경계선으로 둘러싸인⏎지역에 공작물이 없는지 확인합시다
M11184.0	장애물 중엔 「석병」이란 것이 있습니다⏎석병은 부수려고 하면 오히려 피해를 입는,⏎특수한 장애물입니다⏎예를 들어 이곳에 건설하면 발을 묶는 데는⏎최적이라 할 수 있습니다. 석병은 병법⏎「석병」을 습득하면 건설할 수 있습니다
M11185.0	화공, 탈취에 실패하면⏎대상 세력과의 우호가 떨어지고⏎실행무장이 부상을 입고 맙니다⏎중상을 입으면 능력이 크게 떨어지고⏎회복에 2개월 이상 걸리고 맙니다⏎⏎계략을 실행할 때⏎군사가 부정적인 조언을 하면,⏎실행을 보류합시다
M11186.0	시설은 병사나 내구가 0이 되면 함락됩니다⏎적 시설로 쳐들어가기 전에⏎어느 쪽을 0으로 만들지 정해 둡시다⏎내구를 깎으려면 「{C:25b}충차{C:32b}」「{C:25b}투석{C:32b}」⏎「{C:25b}상병{C:32b}」으로 공격하는 것이 효과적입니다⏎병사를 줄이려면 「{C:25b}정란{C:32b}」을 권합니다⏎다만 공성 병기는 수비력이 낮아서⏎야전이나 장기전에는 맞지 않습니다⏎호위 부대와 함께 출진시키면 좋겠지요
M11187.0	공성전에서는 병법 선택도 주의해야 합니다⏎시설에는 간접 공격밖에 할 수 없기 때문에⏎보병계나 기병계 병법은 발동하지 않습니다⏎공격 병법으로는 「{C:25b}제사{C:32b}」 같은 노병계나⏎「{C:25b}기사{C:32b}」 같은 궁기계를 선택합시다⏎모략계와 책략계는 평소대로 발동합니다
M11255.0	부대 공격 목표가 {C:25b}여광{C:32b}대가 아닌 듯합니다⏎다음 전략 페이즈에 부대 위에서 {U:F0BC}버튼을⏎눌러 공격 목표를 {C:25b}여광{C:32b}대로 변경합시다
M11256.0	게임 시작 때는 내정에 전념합시다⏎전쟁을 하든 외교를 하든⏎타세력에 지지 않는 국력이 필요합니다⏎이 장에서는 국력을 쌓는 명령 「등용」⏎「순찰」「개간・상업」「탐색」의 실행⏎방법과 효과 등을 설명합니다
M11257.0	내정으로 국력이 올라가면⏎전쟁 준비를 시작합시다⏎비축한 금과 병량을 군비에 씁니다⏎이 장에서는 전쟁 전에 해야 할 명령⏎「징병」「훈련」「보수」「증정」의⏎실행 방법과 효과 등을 설명합니다
M11258.0	전쟁 준비가 갖춰지면 드디어 전쟁입니다⏎「출진」을 실행해 부대를 내보냅니다⏎정확히 지시를 내려 승리를 거머쥡시다⏎이 장에서는 실제 전투를 통해⏎명령 「출진」 사용법, 진형・병법의 효과⏎부대에 대한 명령변경 방법 등을 배웁니다
M11259.0	타세력을 무찌르고 대륙을 통일하려면⏎얼마나 적은 희생으로 빨리 도시를⏎함락하느냐가 중요합니다⏎이 장에서는 신속히 도시를 함락하는 명령⏎「건설」「화공」의 실행 방법・효과와⏎공성 병기 사용법을 설명합니다
M11260.0	⏎　{C:25b}신야{C:32b} 전투・들어가며⏎
M11261.0	⏎　{C:25b}신야{C:32b} 전투・내정편⏎
M11262.0	⏎　{C:25b}신야{C:32b} 전투・군비편⏎
M11263.0	⏎　{C:25b}신야{C:32b} 전투・출진편⏎
M11264.0	⏎　{C:25b}신야{C:32b} 전투・공성편⏎
M11267.0	다음엔 지지 않겠다!
M11268.0	다음엔 실제⏎게임 속에서 만나세!
M11269.0	이제 두려울 것이 없다!
